TEMPORAL;TERRITORIO;SEXO;SEXOC2;INDICATOR;OBS_VALUE;FREQ
2001;11;00;06;DIVORCIOS;862.99983;A
2001;11;01;00;DIVORCIOS;862.99983;A
2001;11;01;06;DIVORCIOS;862.99983;A
2001;14;00;00;DIVORCIOS;500.000085;A
2001;14;00;06;DIVORCIOS;500.000085;A
2001;14;01;00;DIVORCIOS;500.000085;A
2001;14;01;06;DIVORCIOS;500.000085;A
2001;18;00;00;DIVORCIOS;630.000204;A
2001;18;00;06;DIVORCIOS;630.000204;A
2001;18;01;00;DIVORCIOS;630.000204;A
2001;18;01;06;DIVORCIOS;630.000204;A
2001;21;00;00;DIVORCIOS;327.999998;A
2001;21;00;06;DIVORCIOS;327.999998;A
2001;21;01;00;DIVORCIOS;327.999998;A
2001;21;01;06;DIVORCIOS;327.999998;A
2001;23;00;00;DIVORCIOS;297.999919;A
2001;23;00;06;DIVORCIOS;297.999919;A
2001;23;01;00;DIVORCIOS;297.999919;A
2001;23;01;06;DIVORCIOS;297.999919;A
2001;29;00;00;DIVORCIOS;1340.999712;A
2001;29;00;06;DIVORCIOS;1340.999712;A
2001;29;01;00;DIVORCIOS;1340.999712;A
2001;29;01;06;DIVORCIOS;1340.999712;A
2001;41;00;00;DIVORCIOS;1366.99965;A
2001;41;00;06;DIVORCIOS;1366.99965;A
2001;41;01;00;DIVORCIOS;1366.99965;A
2001;41;01;06;DIVORCIOS;1366.99965;A
2000;C01;00;00;DIVORCIOS;5740.00032;A
2000;C01;00;06;DIVORCIOS;5740.00032;A
2000;C01;01;00;DIVORCIOS;5740.00032;A
2000;C01;01;06;DIVORCIOS;5740.00032;A
2000;04;00;00;DIVORCIOS;411.0;A
2000;04;00;06;DIVORCIOS;411.0;A
2000;04;01;00;DIVORCIOS;411.0;A
2000;04;01;06;DIVORCIOS;411.0;A
2000;11;00;00;DIVORCIOS;936.000311;A
2000;11;00;06;DIVORCIOS;936.000311;A
2000;11;01;00;DIVORCIOS;936.000311;A
2000;11;01;06;DIVORCIOS;936.000311;A
2000;14;00;00;DIVORCIOS;464.000102;A
2000;14;00;06;DIVORCIOS;464.000102;A
2000;14;01;00;DIVORCIOS;464.000102;A
2000;14;01;06;DIVORCIOS;464.000102;A
2000;18;00;00;DIVORCIOS;665.999884;A
2000;18;00;06;DIVORCIOS;665.999884;A
2000;18;01;00;DIVORCIOS;665.999884;A
2000;18;01;06;DIVORCIOS;665.999884;A
2000;21;00;00;DIVORCIOS;376.999989;A
2000;21;00;06;DIVORCIOS;376.999989;A
2000;21;01;00;DIVORCIOS;376.999989;A
2000;21;01;06;DIVORCIOS;376.999989;A
2000;23;00;00;DIVORCIOS;255.999936;A
2000;23;00;06;DIVORCIOS;255.999936;A
2000;23;01;00;DIVORCIOS;255.999936;A
2000;23;01;06;DIVORCIOS;255.999936;A
2000;29;00;00;DIVORCIOS;1409.0005;A
2000;29;00;06;DIVORCIOS;1409.0005;A
2000;29;01;00;DIVORCIOS;1409.0005;A
2000;29;01;06;DIVORCIOS;1409.0005;A
2000;41;00;00;DIVORCIOS;1220.999598;A
2000;41;00;06;DIVORCIOS;1220.999598;A
2000;41;01;00;DIVORCIOS;1220.999598;A
2000;41;01;06;DIVORCIOS;1220.999598;A
1999;C01;00;00;DIVORCIOS;5117.000106;A
1999;C01;00;06;DIVORCIOS;5117.000106;A
1999;C01;01;00;DIVORCIOS;5117.000106;A
1999;C01;01;06;DIVORCIOS;5117.000106;A
1999;04;00;00;DIVORCIOS;386.000076;A
1999;04;00;06;DIVORCIOS;386.000076;A
1999;04;01;00;DIVORCIOS;386.000076;A
1999;04;01;06;DIVORCIOS;386.000076;A
1999;11;00;00;DIVORCIOS;839.999809;A
1999;11;00;06;DIVORCIOS;839.999809;A
1999;11;01;00;DIVORCIOS;839.999809;A
1999;11;01;06;DIVORCIOS;839.999809;A
1999;14;00;00;DIVORCIOS;382.999968;A
1999;14;00;06;DIVORCIOS;382.999968;A
1999;14;01;00;DIVORCIOS;382.999968;A
1999;14;01;06;DIVORCIOS;382.999968;A
1999;18;00;00;DIVORCIOS;575.999946;A
1999;18;00;06;DIVORCIOS;575.999946;A
1999;18;01;00;DIVORCIOS;575.999946;A
1999;18;01;06;DIVORCIOS;575.999946;A
1999;21;00;00;DIVORCIOS;300.00003;A
1999;21;00;06;DIVORCIOS;300.00003;A
1999;21;01;00;DIVORCIOS;300.00003;A
1999;21;01;06;DIVORCIOS;300.00003;A
1999;23;00;00;DIVORCIOS;301.999996;A
1999;23;00;06;DIVORCIOS;301.999996;A
1999;23;01;00;DIVORCIOS;301.999996;A
1999;23;01;06;DIVORCIOS;301.999996;A
1999;29;00;00;DIVORCIOS;1150.000369;A
1999;29;00;06;DIVORCIOS;1150.000369;A
1999;29;01;00;DIVORCIOS;1150.000369;A
1999;29;01;06;DIVORCIOS;1150.000369;A
1999;41;00;00;DIVORCIOS;1179.999912;A
1999;41;00;06;DIVORCIOS;1179.999912;A
1999;41;01;00;DIVORCIOS;1179.999912;A
1999;41;01;06;DIVORCIOS;1179.999912;A
1998;C01;00;00;DIVORCIOS;5076.99993;A
1998;C01;00;06;DIVORCIOS;5076.99993;A
1998;C01;01;00;DIVORCIOS;5076.99993;A
1998;C01;01;06;DIVORCIOS;5076.99993;A
1998;04;00;00;DIVORCIOS;367.000102;A
1998;04;00;06;DIVORCIOS;367.000102;A
1998;04;01;00;DIVORCIOS;367.000102;A
1998;04;01;06;DIVORCIOS;367.000102;A
1998;11;00;00;DIVORCIOS;769.999972;A
1998;11;00;06;DIVORCIOS;769.999972;A
1998;11;01;00;DIVORCIOS;769.999972;A
1998;11;01;06;DIVORCIOS;769.999972;A
1998;14;00;00;DIVORCIOS;430.999854;A
1998;14;00;06;DIVORCIOS;430.999854;A
1998;14;01;00;DIVORCIOS;430.999854;A
1998;14;01;06;DIVORCIOS;430.999854;A
1998;18;00;00;DIVORCIOS;552.0;A
1998;18;00;06;DIVORCIOS;552.0;A
1998;18;01;00;DIVORCIOS;552.0;A
1998;18;01;06;DIVORCIOS;552.0;A
1998;21;00;00;DIVORCIOS;309.0;A
1998;21;00;06;DIVORCIOS;309.0;A
1998;21;01;00;DIVORCIOS;309.0;A
1998;21;01;06;DIVORCIOS;309.0;A
1998;23;00;00;DIVORCIOS;301.999984;A
1998;23;00;06;DIVORCIOS;301.999984;A
1998;23;01;00;DIVORCIOS;301.999984;A
1998;23;01;06;DIVORCIOS;301.999984;A
1998;29;00;00;DIVORCIOS;1159.999858;A
1998;29;00;06;DIVORCIOS;1159.999858;A
1998;29;01;00;DIVORCIOS;1159.999858;A
1998;29;01;06;DIVORCIOS;1159.999858;A
1998;41;00;00;DIVORCIOS;1186.00016;A
1998;41;00;06;DIVORCIOS;1186.00016;A
1998;41;01;00;DIVORCIOS;1186.00016;A
1998;41;01;06;DIVORCIOS;1186.00016;A
2020;C01;00;00;SEPARACIONES;569.10667;A
2020;C01;00;06;SEPARACIONES;569.10667;A
2020;C01;01;00;SEPARACIONES;569.10667;A
2020;C01;01;06;SEPARACIONES;569.10667;A
2020;04;00;00;SEPARACIONES;32.35418;A
2020;04;00;06;SEPARACIONES;32.35418;A
2020;04;01;00;SEPARACIONES;32.35418;A
2020;04;01;06;SEPARACIONES;32.35418;A
2020;11;00;00;SEPARACIONES;91.37225;A
2020;11;00;06;SEPARACIONES;91.37225;A
2020;11;01;00;SEPARACIONES;91.37225;A
2020;11;01;06;SEPARACIONES;91.37225;A
2020;14;00;00;SEPARACIONES;55.28281;A
2020;14;00;06;SEPARACIONES;55.28281;A
2020;14;01;00;SEPARACIONES;55.28281;A
2020;14;01;06;SEPARACIONES;55.28281;A
2020;18;00;00;SEPARACIONES;68.52691;A
2020;18;00;06;SEPARACIONES;68.52691;A
2020;18;01;00;SEPARACIONES;68.52691;A
2020;18;01;06;SEPARACIONES;68.52691;A
2020;21;00;00;SEPARACIONES;18.33693;A
2020;21;00;06;SEPARACIONES;18.33693;A
2020;21;01;00;SEPARACIONES;18.33693;A
2020;21;01;06;SEPARACIONES;18.33693;A
2020;23;00;00;SEPARACIONES;35.30201;A
2020;23;00;06;SEPARACIONES;35.30201;A
2020;23;01;00;SEPARACIONES;35.30201;A
2020;23;01;06;SEPARACIONES;35.30201;A
2020;29;00;00;SEPARACIONES;142.65563;A
2020;29;00;06;SEPARACIONES;142.65563;A
2020;29;01;00;SEPARACIONES;142.65563;A
2020;29;01;06;SEPARACIONES;142.65563;A
2020;41;00;00;SEPARACIONES;125.27595;A
2020;41;00;06;SEPARACIONES;125.27595;A
2020;41;01;00;SEPARACIONES;125.27595;A
2020;41;01;06;SEPARACIONES;125.27595;A
2019;C01;00;00;SEPARACIONES;731.04555;A
2019;C01;00;06;SEPARACIONES;731.04555;A
2019;C01;01;00;SEPARACIONES;731.04555;A
2019;C01;01;06;SEPARACIONES;731.04555;A
2019;04;00;00;SEPARACIONES;36.5805;A
2019;04;00;06;SEPARACIONES;36.5805;A
2019;04;01;00;SEPARACIONES;36.5805;A
2019;04;01;06;SEPARACIONES;36.5805;A
2019;11;00;00;SEPARACIONES;117.39034;A
2019;11;00;06;SEPARACIONES;117.39034;A
2019;11;01;00;SEPARACIONES;117.39034;A
2019;11;01;06;SEPARACIONES;117.39034;A
2019;14;00;00;SEPARACIONES;71.72973;A
2019;14;00;06;SEPARACIONES;71.72973;A
2019;14;01;00;SEPARACIONES;71.72973;A
2019;14;01;06;SEPARACIONES;71.72973;A
2019;18;00;00;SEPARACIONES;60.09424;A
2019;18;00;06;SEPARACIONES;60.09424;A
2019;18;01;00;SEPARACIONES;60.09424;A
2019;18;01;06;SEPARACIONES;60.09424;A
2019;21;00;00;SEPARACIONES;28.45104;A
2019;21;00;06;SEPARACIONES;28.45104;A
2019;21;01;00;SEPARACIONES;28.45104;A
2019;21;01;06;SEPARACIONES;28.45104;A
2019;23;00;00;SEPARACIONES;53.24972;A
2019;23;00;06;SEPARACIONES;53.24972;A
2019;23;01;00;SEPARACIONES;53.24972;A
2019;23;01;06;SEPARACIONES;53.24972;A
2019;29;00;00;SEPARACIONES;201.02437;A
2019;29;00;06;SEPARACIONES;201.02437;A
2019;29;01;00;SEPARACIONES;201.02437;A
2019;29;01;06;SEPARACIONES;201.02437;A
2019;41;00;00;SEPARACIONES;162.52561;A
2019;41;00;06;SEPARACIONES;162.52561;A
2019;41;01;00;SEPARACIONES;162.52561;A
2019;41;01;06;SEPARACIONES;162.52561;A
2018;C01;00;00;SEPARACIONES;820.8281;A
2018;C01;00;01;SEPARACIONES;4.0046;A
2018;C01;00;06;SEPARACIONES;816.8235;A
2018;C01;01;00;SEPARACIONES;818.6938;A
2018;C01;01;01;SEPARACIONES;4.0046;A
2018;C01;01;06;SEPARACIONES;814.6892;A
2018;C01;06;00;SEPARACIONES;2.1343;A
2018;C01;06;06;SEPARACIONES;2.1343;A
2018;04;00;00;SEPARACIONES;26.8855;A
2018;04;00;06;SEPARACIONES;26.8855;A
2018;04;01;00;SEPARACIONES;26.8855;A
2018;04;01;06;SEPARACIONES;26.8855;A
2018;11;00;00;SEPARACIONES;131.8558;A
2018;11;00;06;SEPARACIONES;131.8558;A
2018;11;01;00;SEPARACIONES;131.8558;A
2018;11;01;06;SEPARACIONES;131.8558;A
2018;14;00;00;SEPARACIONES;94.772;A
2018;14;00;06;SEPARACIONES;94.772;A
2018;14;01;00;SEPARACIONES;94.772;A
2018;14;01;06;SEPARACIONES;94.772;A
2018;18;00;00;SEPARACIONES;120.6111;A
2018;18;00;06;SEPARACIONES;120.6111;A
2018;18;01;00;SEPARACIONES;120.6111;A
2018;18;01;06;SEPARACIONES;120.6111;A
2018;21;00;00;SEPARACIONES;27.635;A
2018;21;00;06;SEPARACIONES;27.635;A
2018;21;01;00;SEPARACIONES;27.635;A
2018;21;01;06;SEPARACIONES;27.635;A
2018;23;00;00;SEPARACIONES;86.754;A
2018;23;00;01;SEPARACIONES;2.5355;A
2018;23;00;06;SEPARACIONES;84.2185;A
2018;23;01;00;SEPARACIONES;86.754;A
2018;23;01;01;SEPARACIONES;2.5355;A
2018;23;01;06;SEPARACIONES;84.2185;A
2018;29;00;00;SEPARACIONES;134.7646;A
2018;29;00;06;SEPARACIONES;134.7646;A
2018;29;01;00;SEPARACIONES;134.7646;A
2018;29;01;06;SEPARACIONES;134.7646;A
2018;41;00;00;SEPARACIONES;197.5501;A
2018;41;00;01;SEPARACIONES;1.4691;A
2018;41;00;06;SEPARACIONES;196.081;A
2018;41;01;00;SEPARACIONES;195.4158;A
2018;41;01;01;SEPARACIONES;1.4691;A
2018;41;01;06;SEPARACIONES;193.9467;A
2018;41;06;00;SEPARACIONES;2.1343;A
2018;41;06;06;SEPARACIONES;2.1343;A
2017;C01;00;00;SEPARACIONES;839.597;A
2017;C01;00;06;SEPARACIONES;839.597;A
2017;C01;01;00;SEPARACIONES;838.2225;A
2017;C01;01;06;SEPARACIONES;838.2225;A
2017;C01;06;00;SEPARACIONES;1.3745;A
2017;C01;06;06;SEPARACIONES;1.3745;A
2017;04;00;00;SEPARACIONES;35.0423;A
2017;04;00;06;SEPARACIONES;35.0423;A
2017;04;01;00;SEPARACIONES;35.0423;A
2017;04;01;06;SEPARACIONES;35.0423;A
2017;11;00;00;SEPARACIONES;163.034;A
2017;11;00;06;SEPARACIONES;163.034;A
2017;11;01;00;SEPARACIONES;163.034;A
2017;11;01;06;SEPARACIONES;163.034;A
2017;14;00;00;SEPARACIONES;92.572;A
2017;14;00;06;SEPARACIONES;92.572;A
2017;14;01;00;SEPARACIONES;92.572;A
2017;14;01;06;SEPARACIONES;92.572;A
2017;18;00;00;SEPARACIONES;91.1584;A
2017;18;00;06;SEPARACIONES;91.1584;A
2017;18;01;00;SEPARACIONES;91.1584;A
2017;18;01;06;SEPARACIONES;91.1584;A
2017;21;00;00;SEPARACIONES;32.839;A
2017;21;00;06;SEPARACIONES;32.839;A
2017;21;01;00;SEPARACIONES;32.839;A
2017;21;01;06;SEPARACIONES;32.839;A
2017;23;00;00;SEPARACIONES;76.0582;A
2017;23;00;06;SEPARACIONES;76.0582;A
2017;23;01;00;SEPARACIONES;76.0582;A
2017;23;01;06;SEPARACIONES;76.0582;A
2017;29;00;00;SEPARACIONES;159.5805;A
2017;29;00;06;SEPARACIONES;159.5805;A
2017;29;01;00;SEPARACIONES;159.5805;A
2017;29;01;06;SEPARACIONES;159.5805;A
2017;41;00;00;SEPARACIONES;189.3126;A
2017;41;00;06;SEPARACIONES;189.3126;A
2017;41;01;00;SEPARACIONES;187.9381;A
2017;41;01;06;SEPARACIONES;187.9381;A
2017;41;06;00;SEPARACIONES;1.3745;A
2017;41;06;06;SEPARACIONES;1.3745;A
2016;C01;00;00;SEPARACIONES;902.9587;A
2016;C01;00;01;SEPARACIONES;3.0;A
2016;C01;00;06;SEPARACIONES;899.9587;A
