D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2018;18;00;Nulidades;2.3376;A
2018;18;11;Nulidades;;A
2018;18;10;Nulidades;;A
2018;18;1;Nulidades;;A
2018;18;22;Nulidades;2.3376;A
2018;18;20;Nulidades;2.3376;A
2018;18;2;Nulidades;;A
2018;18;3;Nulidades;2.3376;A
2018;18;30;Nulidades;;A
2018;18;4;Nulidades;;A
2018;18;5;Nulidades;;A
2018;21;00;Nulidades;;A
2018;21;11;Nulidades;;A
2018;21;10;Nulidades;;A
2018;21;1;Nulidades;;A
2018;21;22;Nulidades;;A
2018;21;20;Nulidades;;A
2018;21;2;Nulidades;;A
2018;21;3;Nulidades;;A
2018;21;30;Nulidades;;A
2018;21;4;Nulidades;;A
2018;21;5;Nulidades;;A
2018;23;00;Nulidades;;A
2018;23;11;Nulidades;;A
2018;23;10;Nulidades;;A
2018;23;1;Nulidades;;A
2018;23;22;Nulidades;;A
2018;23;20;Nulidades;;A
2018;23;2;Nulidades;;A
2018;23;3;Nulidades;;A
2018;23;30;Nulidades;;A
2018;23;4;Nulidades;;A
2018;29;00;Nulidades;1.9661;A
2018;29;11;Nulidades;;A
2018;29;10;Nulidades;;A
2018;29;1;Nulidades;;A
2018;29;22;Nulidades;1.9661;A
2018;29;20;Nulidades;;A
2018;29;2;Nulidades;;A
2018;29;3;Nulidades;;A
2018;29;30;Nulidades;1.9661;A
2018;29;4;Nulidades;1.9661;A
2018;29;5;Nulidades;;A
2018;41;00;Nulidades;;A
2018;41;11;Nulidades;;A
2018;41;10;Nulidades;;A
2018;41;1;Nulidades;;A
2018;41;22;Nulidades;;A
2018;41;20;Nulidades;;A
2018;41;2;Nulidades;;A
2018;41;3;Nulidades;;A
2018;41;30;Nulidades;;A
2018;41;4;Nulidades;;A
2018;41;5;Nulidades;;A
2017;C01;00;Nulidades;18.7654;A
2017;C01;11;Nulidades;14.0126;A
2017;C01;10;Nulidades;14.0126;A
2017;C01;1;Nulidades;14.0126;A
2017;C01;22;Nulidades;4.7528;A
2017;C01;20;Nulidades;1.6158;A
2017;C01;2;Nulidades;1.6158;A
2017;C01;3;Nulidades;;A
2017;C01;30;Nulidades;3.137;A
2017;C01;4;Nulidades;1.6158;A
2017;C01;5;Nulidades;1.5212;A
2017;04;00;Nulidades;1.5212;A
2017;04;11;Nulidades;;A
2017;04;10;Nulidades;;A
2017;04;1;Nulidades;;A
2017;04;22;Nulidades;1.5212;A
2017;04;20;Nulidades;;A
2017;04;2;Nulidades;;A
2017;04;3;Nulidades;;A
2017;04;30;Nulidades;1.5212;A
2017;04;4;Nulidades;;A
2017;04;5;Nulidades;1.5212;A
2017;11;00;Nulidades;;A
2017;11;11;Nulidades;;A
2017;11;10;Nulidades;;A
2017;11;1;Nulidades;;A
2017;11;22;Nulidades;;A
2017;11;20;Nulidades;;A
2017;11;2;Nulidades;;A
2017;11;3;Nulidades;;A
2017;11;30;Nulidades;;A
2017;11;4;Nulidades;;A
2017;11;5;Nulidades;;A
2017;14;00;Nulidades;1.523;A
2017;14;11;Nulidades;1.523;A
2017;14;10;Nulidades;1.523;A
2017;14;1;Nulidades;1.523;A
2017;14;22;Nulidades;;A
2017;14;20;Nulidades;;A
2017;14;2;Nulidades;;A
2017;14;3;Nulidades;;A
2017;14;30;Nulidades;;A
2017;14;4;Nulidades;;A
2017;14;5;Nulidades;;A
2017;18;00;Nulidades;4.0304;A
2017;18;11;Nulidades;4.0304;A
2017;18;10;Nulidades;4.0304;A
2017;18;1;Nulidades;4.0304;A
2017;18;22;Nulidades;;A
2017;18;20;Nulidades;;A
2017;18;2;Nulidades;;A
2017;18;3;Nulidades;;A
2017;18;30;Nulidades;;A
2017;18;4;Nulidades;;A
2017;18;5;Nulidades;;A
2017;21;00;Nulidades;;A
2017;21;11;Nulidades;;A
2017;21;10;Nulidades;;A
2017;21;1;Nulidades;;A
2017;21;22;Nulidades;;A
2017;21;20;Nulidades;;A
2017;21;2;Nulidades;;A
2017;21;3;Nulidades;;A
2017;21;30;Nulidades;;A
2017;21;4;Nulidades;;A
2017;21;5;Nulidades;;A
2017;23;00;Nulidades;4.0944;A
2017;23;11;Nulidades;4.0944;A
2017;23;10;Nulidades;4.0944;A
2017;23;1;Nulidades;4.0944;A
2017;23;22;Nulidades;;A
2017;23;20;Nulidades;;A
2017;23;2;Nulidades;;A
2017;23;3;Nulidades;;A
2017;23;30;Nulidades;;A
2017;23;4;Nulidades;;A
2017;29;00;Nulidades;4.8474;A
2017;29;11;Nulidades;1.6158;A
2017;29;10;Nulidades;1.6158;A
2017;29;1;Nulidades;1.6158;A
2017;29;22;Nulidades;3.2316;A
2017;29;20;Nulidades;1.6158;A
2017;29;2;Nulidades;1.6158;A
2017;29;3;Nulidades;;A
2017;29;30;Nulidades;1.6158;A
2017;29;4;Nulidades;1.6158;A
2017;29;5;Nulidades;;A
2017;41;00;Nulidades;2.749;A
2017;41;11;Nulidades;2.749;A
2017;41;10;Nulidades;2.749;A
2017;41;1;Nulidades;2.749;A
2017;41;22;Nulidades;;A
2017;41;20;Nulidades;;A
2017;41;2;Nulidades;;A
2017;41;3;Nulidades;;A
2017;41;30;Nulidades;;A
2017;41;4;Nulidades;;A
2017;41;5;Nulidades;;A
2016;C01;00;Nulidades;13.6103;A
2016;C01;11;Nulidades;11.8811;A
2016;C01;10;Nulidades;11.8811;A
2016;C01;1;Nulidades;11.8811;A
2016;C01;22;Nulidades;1.7292;A
2016;C01;20;Nulidades;1.7292;A
2016;C01;2;Nulidades;;A
2016;C01;3;Nulidades;1.7292;A
2016;C01;30;Nulidades;;A
2016;C01;4;Nulidades;;A
2016;C01;5;Nulidades;;A
2016;04;00;Nulidades;1.3299;A
2016;04;11;Nulidades;1.3299;A
2016;04;10;Nulidades;1.3299;A
2016;04;1;Nulidades;1.3299;A
2016;04;22;Nulidades;;A
2016;04;20;Nulidades;;A
2016;04;2;Nulidades;;A
2016;04;3;Nulidades;;A
2016;04;30;Nulidades;;A
2016;04;4;Nulidades;;A
2016;04;5;Nulidades;;A
2016;11;00;Nulidades;;A
2016;11;11;Nulidades;;A
2016;11;10;Nulidades;;A
2016;11;1;Nulidades;;A
2016;11;22;Nulidades;;A
2016;11;20;Nulidades;;A
2016;11;2;Nulidades;;A
2016;11;3;Nulidades;;A
2016;11;30;Nulidades;;A
2016;11;4;Nulidades;;A
2016;11;5;Nulidades;;A
2016;14;00;Nulidades;1.3049;A
2016;14;11;Nulidades;1.3049;A
2016;14;10;Nulidades;1.3049;A
2016;14;1;Nulidades;1.3049;A
2016;14;22;Nulidades;;A
2016;14;20;Nulidades;;A
2016;14;2;Nulidades;;A
2016;14;3;Nulidades;;A
2016;14;30;Nulidades;;A
2016;14;4;Nulidades;;A
2016;14;5;Nulidades;;A
2016;18;00;Nulidades;1.7288;A
2016;18;11;Nulidades;1.7288;A
2016;18;10;Nulidades;1.7288;A
2016;18;1;Nulidades;1.7288;A
2016;18;22;Nulidades;;A
2016;18;20;Nulidades;;A
2016;18;2;Nulidades;;A
2016;18;3;Nulidades;;A
2016;18;30;Nulidades;;A
2016;18;4;Nulidades;;A
2016;18;5;Nulidades;;A
2016;21;00;Nulidades;3.4584;A
2016;21;11;Nulidades;1.7292;A
2016;21;10;Nulidades;1.7292;A
2016;21;1;Nulidades;1.7292;A
2016;21;22;Nulidades;1.7292;A
2016;21;20;Nulidades;1.7292;A
2016;21;2;Nulidades;;A
2016;21;3;Nulidades;1.7292;A
2016;21;30;Nulidades;;A
2016;21;4;Nulidades;;A
2016;21;5;Nulidades;;A
2016;23;00;Nulidades;1.4948;A
2016;23;11;Nulidades;1.4948;A
2016;23;10;Nulidades;1.4948;A
2016;23;1;Nulidades;1.4948;A
2016;23;22;Nulidades;;A
2016;23;20;Nulidades;;A
2016;23;2;Nulidades;;A
2016;23;3;Nulidades;;A
2016;23;30;Nulidades;;A
2016;23;4;Nulidades;;A
2016;23;5;Nulidades;;A
2016;29;00;Nulidades;3.0012;A
2016;29;11;Nulidades;3.0012;A
2016;29;10;Nulidades;3.0012;A
2016;29;1;Nulidades;3.0012;A
2016;29;22;Nulidades;;A
2016;29;20;Nulidades;;A
2016;29;2;Nulidades;;A
2016;29;3;Nulidades;;A
2016;29;30;Nulidades;;A
2016;29;4;Nulidades;;A
2016;29;5;Nulidades;;A
2016;41;00;Nulidades;1.2923;A
2016;41;11;Nulidades;1.2923;A
2016;41;10;Nulidades;1.2923;A
2016;41;1;Nulidades;1.2923;A
2016;41;22;Nulidades;;A
2016;41;20;Nulidades;;A
2016;41;2;Nulidades;;A
2016;41;3;Nulidades;;A
2016;41;30;Nulidades;;A
2016;41;4;Nulidades;;A
2016;41;5;Nulidades;;A
2015;C01;00;Nulidades;29.5612;A
2015;C01;11;Nulidades;19.0347;A
2015;C01;10;Nulidades;19.0347;A
2015;C01;1;Nulidades;19.0347;A
2015;C01;22;Nulidades;10.5265;A
2015;C01;20;Nulidades;4.6431;A
2015;C01;2;Nulidades;4.6431;A
2015;C01;3;Nulidades;;A
2015;C01;30;Nulidades;5.8834;A
2015;C01;4;Nulidades;1.3598;A
2015;C01;5;Nulidades;4.5236;A
2015;04;00;Nulidades;3.1572;A
2015;04;11;Nulidades;;A
2015;04;10;Nulidades;;A
2015;04;1;Nulidades;;A
2015;04;22;Nulidades;3.1572;A
2015;04;20;Nulidades;3.1572;A
2015;04;2;Nulidades;3.1572;A
2015;04;3;Nulidades;;A
2015;04;30;Nulidades;;A
2015;04;4;Nulidades;;A
2015;04;5;Nulidades;;A
2015;11;00;Nulidades;4.7814;A
2015;11;11;Nulidades;4.7814;A
2015;11;10;Nulidades;4.7814;A
2015;11;1;Nulidades;4.7814;A
2015;11;22;Nulidades;;A
2015;11;20;Nulidades;;A
2015;11;2;Nulidades;;A
2015;11;3;Nulidades;;A
2015;11;30;Nulidades;;A
2015;11;4;Nulidades;;A
2015;11;5;Nulidades;;A
2015;14;00;Nulidades;;A
2015;14;11;Nulidades;;A
2015;14;10;Nulidades;;A
2015;14;1;Nulidades;;A
2015;14;22;Nulidades;;A
2015;14;20;Nulidades;;A
2015;14;2;Nulidades;;A
2015;14;3;Nulidades;;A
2015;14;30;Nulidades;;A
2015;14;4;Nulidades;;A
2015;14;5;Nulidades;;A
2015;18;00;Nulidades;3.438;A
2015;18;11;Nulidades;1.719;A
2015;18;10;Nulidades;1.719;A
2015;18;1;Nulidades;1.719;A
2015;18;22;Nulidades;1.719;A
2015;18;20;Nulidades;;A
2015;18;2;Nulidades;;A
2015;18;3;Nulidades;;A
2015;18;30;Nulidades;1.719;A
2015;18;4;Nulidades;;A
2015;18;5;Nulidades;1.719;A
2015;21;00;Nulidades;2.9718;A
2015;21;11;Nulidades;1.4859;A
2015;21;10;Nulidades;1.4859;A
2015;21;1;Nulidades;1.4859;A
2015;21;22;Nulidades;1.4859;A
2015;21;20;Nulidades;1.4859;A
2015;21;2;Nulidades;1.4859;A
2015;21;3;Nulidades;;A
2015;21;30;Nulidades;;A
2015;21;4;Nulidades;;A
2015;21;5;Nulidades;;A
2015;23;00;Nulidades;;A
2015;23;11;Nulidades;;A
2015;23;10;Nulidades;;A
2015;23;1;Nulidades;;A
2015;23;22;Nulidades;;A
2015;23;20;Nulidades;;A
2015;23;2;Nulidades;;A
2015;23;3;Nulidades;;A
2015;23;30;Nulidades;;A
2015;23;4;Nulidades;;A
2015;23;5;Nulidades;;A
2015;29;00;Nulidades;8.4138;A
2015;29;11;Nulidades;5.6092;A
2015;29;10;Nulidades;5.6092;A
2015;29;1;Nulidades;5.6092;A
2015;29;22;Nulidades;2.8046;A
2015;29;20;Nulidades;;A
2015;29;2;Nulidades;;A
2015;29;3;Nulidades;;A
2015;29;30;Nulidades;2.8046;A
2015;29;4;Nulidades;;A
2015;29;5;Nulidades;2.8046;A
2015;41;00;Nulidades;6.799;A
2015;41;11;Nulidades;5.4392;A
2015;41;10;Nulidades;5.4392;A
2015;41;1;Nulidades;5.4392;A
2015;41;22;Nulidades;1.3598;A
2015;41;20;Nulidades;;A
2015;41;2;Nulidades;;A
2015;41;3;Nulidades;;A
2015;41;30;Nulidades;1.3598;A
2015;41;4;Nulidades;1.3598;A
2015;41;5;Nulidades;;A
2014;C01;00;Nulidades;38.00724;A
2014;C01;11;Nulidades;22.98647;A
2014;C01;10;Nulidades;22.98647;A
2014;C01;1;Nulidades;22.98647;A
2014;C01;22;Nulidades;15.02077;A
2014;C01;20;Nulidades;12.44631;A
2014;C01;2;Nulidades;4.18451;A
2014;C01;3;Nulidades;8.2618;A
2014;C01;30;Nulidades;2.57446;A
2014;C01;4;Nulidades;;A
2014;C01;5;Nulidades;2.57446;A
2014;04;00;Nulidades;;A
2014;04;11;Nulidades;;A
2014;04;10;Nulidades;;A
2014;04;1;Nulidades;;A
2014;04;22;Nulidades;;A
2014;04;20;Nulidades;;A
2014;04;2;Nulidades;;A
2014;04;3;Nulidades;;A
2014;04;30;Nulidades;;A
2014;04;4;Nulidades;;A
2014;04;5;Nulidades;;A
2014;11;00;Nulidades;9.01698;A
2014;11;11;Nulidades;7.51415;A
2014;11;10;Nulidades;7.51415;A
2014;11;1;Nulidades;7.51415;A
2014;11;22;Nulidades;1.50283;A
2014;11;20;Nulidades;1.50283;A
2014;11;2;Nulidades;;A
2014;11;3;Nulidades;1.50283;A
2014;11;30;Nulidades;;A
2014;11;4;Nulidades;;A
2014;11;5;Nulidades;;A
2014;14;00;Nulidades;;A
2014;14;11;Nulidades;;A
2014;14;10;Nulidades;;A
2014;14;1;Nulidades;;A
2014;14;22;Nulidades;;A
2014;14;20;Nulidades;;A
2014;14;2;Nulidades;;A
2014;14;3;Nulidades;;A
2014;14;30;Nulidades;;A
2014;14;4;Nulidades;;A
2014;14;5;Nulidades;;A
2014;18;00;Nulidades;1.51905;A
2014;18;11;Nulidades;1.51905;A
2014;18;10;Nulidades;1.51905;A
2014;18;1;Nulidades;1.51905;A
2014;18;22;Nulidades;;A
2014;18;20;Nulidades;;A
2014;18;2;Nulidades;;A
2014;18;3;Nulidades;;A
2014;18;30;Nulidades;;A
2014;18;4;Nulidades;;A
2014;18;5;Nulidades;;A
2014;21;00;Nulidades;2.82922;A
2014;21;11;Nulidades;2.82922;A
2014;21;10;Nulidades;2.82922;A
2014;21;1;Nulidades;2.82922;A
2014;21;22;Nulidades;;A
2014;21;20;Nulidades;;A
2014;21;2;Nulidades;;A
2014;21;3;Nulidades;;A
2014;21;30;Nulidades;;A
2014;21;4;Nulidades;;A
2014;21;5;Nulidades;;A
2014;23;00;Nulidades;1.4678;A
2014;23;11;Nulidades;1.4678;A
2014;23;10;Nulidades;1.4678;A
2014;23;1;Nulidades;1.4678;A
2014;23;22;Nulidades;;A
2014;23;20;Nulidades;;A
2014;23;2;Nulidades;;A
2014;23;3;Nulidades;;A
2014;23;30;Nulidades;;A
2014;23;4;Nulidades;;A
2014;23;5;Nulidades;;A
2014;29;00;Nulidades;6.4402;A
2014;29;11;Nulidades;3.2201;A
2014;29;10;Nulidades;3.2201;A
2014;29;1;Nulidades;3.2201;A
2014;29;22;Nulidades;3.2201;A
2014;29;20;Nulidades;3.2201;A
2014;29;2;Nulidades;1.61005;A
2014;29;3;Nulidades;1.61005;A
2014;29;30;Nulidades;;A
2014;29;4;Nulidades;;A
2014;29;5;Nulidades;;A
2014;41;00;Nulidades;16.73399;A
2014;41;11;Nulidades;6.43615;A
2014;41;10;Nulidades;6.43615;A
2014;41;1;Nulidades;6.43615;A
2014;41;22;Nulidades;10.29784;A
2014;41;20;Nulidades;7.72338;A
2014;41;2;Nulidades;2.57446;A
2014;41;3;Nulidades;5.14892;A
2014;41;30;Nulidades;2.57446;A
2014;41;4;Nulidades;;A
2014;41;5;Nulidades;2.57446;A
2013;C01;00;Nulidades;29.96762;A
2013;C01;11;Nulidades;12.48335;A
2013;C01;10;Nulidades;12.48335;A
2013;C01;1;Nulidades;12.48335;A
2013;C01;22;Nulidades;17.48427;A
2013;C01;20;Nulidades;17.48427;A
2013;C01;2;Nulidades;6.78549;A
2013;C01;3;Nulidades;10.69878;A
2013;C01;30;Nulidades;;A
2013;C01;4;Nulidades;;A
2013;C01;5;Nulidades;;A
2013;04;00;Nulidades;;A
2013;04;11;Nulidades;;A
2013;04;10;Nulidades;;A
2013;04;1;Nulidades;;A
2013;04;22;Nulidades;;A
2013;04;20;Nulidades;;A
2013;04;2;Nulidades;;A
2013;04;3;Nulidades;;A
2013;04;30;Nulidades;;A
2013;04;4;Nulidades;;A
2013;04;5;Nulidades;;A
2013;11;00;Nulidades;2.9301;A
2013;11;11;Nulidades;2.9301;A
2013;11;10;Nulidades;2.9301;A
2013;11;1;Nulidades;2.9301;A
2013;11;22;Nulidades;;A
2013;11;20;Nulidades;;A
2013;11;2;Nulidades;;A
2013;11;3;Nulidades;;A
2013;11;30;Nulidades;;A
2013;11;4;Nulidades;;A
2013;11;5;Nulidades;;A
2013;14;00;Nulidades;1.35646;A
2013;14;11;Nulidades;1.35646;A
2013;14;10;Nulidades;1.35646;A
2013;14;1;Nulidades;1.35646;A
2013;14;22;Nulidades;;A
2013;14;20;Nulidades;;A
2013;14;2;Nulidades;;A
2013;14;3;Nulidades;;A
2013;14;30;Nulidades;;A
2013;14;4;Nulidades;;A
2013;18;00;Nulidades;5.45556;A
2013;18;11;Nulidades;1.36389;A
2013;18;10;Nulidades;1.36389;A
2013;18;1;Nulidades;1.36389;A
2013;18;22;Nulidades;4.09167;A
2013;18;20;Nulidades;4.09167;A
2013;18;2;Nulidades;1.36389;A
2013;18;3;Nulidades;2.72778;A
2013;18;30;Nulidades;;A
2013;18;4;Nulidades;;A
2013;18;5;Nulidades;;A
2013;21;00;Nulidades;1.43627;A
2013;21;11;Nulidades;1.43627;A
2013;21;10;Nulidades;1.43627;A
2013;21;1;Nulidades;1.43627;A
2013;21;22;Nulidades;;A
2013;21;20;Nulidades;;A
2013;21;2;Nulidades;;A
2013;21;3;Nulidades;;A
2013;21;30;Nulidades;;A
2013;21;4;Nulidades;;A
2013;21;5;Nulidades;;A
2013;23;00;Nulidades;1.41113;A
2013;23;11;Nulidades;1.41113;A
2013;23;10;Nulidades;1.41113;A
2013;23;1;Nulidades;1.41113;A
2013;23;22;Nulidades;;A
2013;23;20;Nulidades;;A
2013;23;2;Nulidades;;A
2013;23;3;Nulidades;;A
2013;23;30;Nulidades;;A
2013;23;4;Nulidades;;A
2013;23;5;Nulidades;;A
2013;29;00;Nulidades;1.4361;A
2013;29;11;Nulidades;;A
2013;29;10;Nulidades;;A
2013;29;1;Nulidades;;A
2013;29;22;Nulidades;1.4361;A
2013;29;20;Nulidades;1.4361;A
2013;29;2;Nulidades;1.4361;A
2013;29;3;Nulidades;;A
2013;29;30;Nulidades;;A
2013;29;4;Nulidades;;A
2013;29;5;Nulidades;;A
2013;41;00;Nulidades;15.942;A
2013;41;11;Nulidades;3.9855;A
2013;41;10;Nulidades;3.9855;A
2013;41;1;Nulidades;3.9855;A
2013;41;22;Nulidades;11.9565;A
2013;41;20;Nulidades;11.9565;A
2013;41;2;Nulidades;3.9855;A
2013;41;3;Nulidades;7.971;A
2013;41;30;Nulidades;;A
2013;41;4;Nulidades;;A
2013;41;5;Nulidades;;A
2012;C01;00;Nulidades;24.00002;A
2012;C01;11;Nulidades;4.16667;A
2012;C01;10;Nulidades;4.16667;A
2012;C01;1;Nulidades;4.16667;A
2012;C01;22;Nulidades;19.83335;A
2012;C01;20;Nulidades;19.83335;A
2012;C01;2;Nulidades;10.33334;A
2012;C01;3;Nulidades;9.50001;A
2012;C01;30;Nulidades;;A
2012;C01;4;Nulidades;;A
2012;C01;5;Nulidades;;A
2012;04;00;Nulidades;3.0;A
2012;04;11;Nulidades;;A
2012;04;10;Nulidades;;A
2012;04;1;Nulidades;;A
2012;04;22;Nulidades;3.0;A
2012;04;20;Nulidades;3.0;A
2012;04;2;Nulidades;3.0;A
2012;04;3;Nulidades;;A
2012;04;30;Nulidades;;A
2012;04;4;Nulidades;;A
2012;04;5;Nulidades;;A
2012;11;00;Nulidades;;A
2012;11;11;Nulidades;;A
2012;11;10;Nulidades;;A
2012;11;1;Nulidades;;A
2012;11;22;Nulidades;;A
2012;11;20;Nulidades;;A
2012;11;2;Nulidades;;A
2012;11;3;Nulidades;;A
2012;11;30;Nulidades;;A
2012;11;4;Nulidades;;A
2012;11;5;Nulidades;;A
2012;14;00;Nulidades;;A
2012;14;11;Nulidades;;A
2012;14;10;Nulidades;;A
2012;14;1;Nulidades;;A
2012;14;22;Nulidades;;A
2012;14;20;Nulidades;;A
2012;14;2;Nulidades;;A
2012;14;3;Nulidades;;A
2012;14;30;Nulidades;;A
2012;14;4;Nulidades;;A
2012;14;5;Nulidades;;A
2012;18;00;Nulidades;;A
2012;18;11;Nulidades;;A
2012;18;10;Nulidades;;A
2012;18;1;Nulidades;;A
2012;18;22;Nulidades;;A
2012;18;20;Nulidades;;A
2012;18;2;Nulidades;;A
2012;18;3;Nulidades;;A
2012;18;30;Nulidades;;A
2012;18;4;Nulidades;;A
2012;18;5;Nulidades;;A
2012;21;00;Nulidades;;A
2012;21;11;Nulidades;;A
2012;21;10;Nulidades;;A
2012;21;1;Nulidades;;A
2012;21;22;Nulidades;;A
2012;21;20;Nulidades;;A
2012;21;2;Nulidades;;A
2012;21;3;Nulidades;;A
2012;21;30;Nulidades;;A
2012;21;4;Nulidades;;A
2012;21;5;Nulidades;;A
2012;23;00;Nulidades;;A
2012;23;11;Nulidades;;A
2012;23;10;Nulidades;;A
2012;23;1;Nulidades;;A
2012;23;22;Nulidades;;A
2012;23;20;Nulidades;;A
2012;23;2;Nulidades;;A
2012;23;3;Nulidades;;A
2012;23;30;Nulidades;;A
2012;23;4;Nulidades;;A
2012;23;5;Nulidades;;A
2012;29;00;Nulidades;2.0;A
2012;29;11;Nulidades;1.0;A
2012;29;10;Nulidades;1.0;A
2012;29;1;Nulidades;1.0;A
2012;29;22;Nulidades;1.0;A
2012;29;20;Nulidades;1.0;A
2012;29;2;Nulidades;1.0;A
2012;29;3;Nulidades;;A
2012;29;30;Nulidades;;A
2012;29;4;Nulidades;;A
2012;29;5;Nulidades;;A
2012;41;00;Nulidades;19.00002;A
2012;41;11;Nulidades;3.16667;A
2012;41;10;Nulidades;3.16667;A
2012;41;1;Nulidades;3.16667;A
2012;41;22;Nulidades;15.83335;A
2012;41;20;Nulidades;15.83335;A
2012;41;2;Nulidades;6.33334;A
2012;41;3;Nulidades;9.50001;A
2012;41;30;Nulidades;;A
2012;41;4;Nulidades;;A
2012;41;5;Nulidades;;A
2011;C01;00;Nulidades;31.0;A
2011;C01;11;Nulidades;21.0;A
2011;C01;10;Nulidades;21.0;A
2011;C01;1;Nulidades;21.0;A
2011;C01;22;Nulidades;10.0;A
2011;C01;20;Nulidades;10.0;A
2011;C01;2;Nulidades;1.0;A
2011;C01;3;Nulidades;9.0;A
2011;C01;30;Nulidades;;A
2011;C01;4;Nulidades;;A
2011;C01;5;Nulidades;;A
2011;04;00;Nulidades;2.0;A
2011;04;11;Nulidades;2.0;A
2011;04;10;Nulidades;2.0;A
2011;04;1;Nulidades;2.0;A
2011;04;22;Nulidades;;A
2011;04;20;Nulidades;;A
2011;04;2;Nulidades;;A
2011;04;3;Nulidades;;A
2011;04;30;Nulidades;;A
2011;04;4;Nulidades;;A
2011;04;5;Nulidades;;A
2011;11;00;Nulidades;2.0;A
2011;11;11;Nulidades;2.0;A
2011;11;10;Nulidades;2.0;A
2011;11;1;Nulidades;2.0;A
2011;11;22;Nulidades;;A
2011;11;20;Nulidades;;A
2011;11;2;Nulidades;;A
2011;11;3;Nulidades;;A
2011;11;30;Nulidades;;A
2011;11;4;Nulidades;;A
2011;14;00;Nulidades;2.0;A
2011;14;11;Nulidades;2.0;A
2011;14;10;Nulidades;2.0;A
2011;14;1;Nulidades;2.0;A
2011;14;22;Nulidades;;A
2011;14;20;Nulidades;;A
2011;14;2;Nulidades;;A
2011;14;3;Nulidades;;A
2011;14;30;Nulidades;;A
2011;14;4;Nulidades;;A
2011;14;5;Nulidades;;A
2011;18;00;Nulidades;3.0;A
2011;18;11;Nulidades;3.0;A
2011;18;10;Nulidades;3.0;A
2011;18;1;Nulidades;3.0;A
2011;18;22;Nulidades;;A
2011;18;20;Nulidades;;A
2011;18;2;Nulidades;;A
2011;18;3;Nulidades;;A
2011;18;30;Nulidades;;A
2011;18;4;Nulidades;;A
2011;18;5;Nulidades;;A
2011;21;00;Nulidades;;A
2011;21;11;Nulidades;;A
2011;21;10;Nulidades;;A
2011;21;1;Nulidades;;A
2011;21;22;Nulidades;;A
2011;21;20;Nulidades;;A
2011;21;2;Nulidades;;A
2011;21;3;Nulidades;;A
2011;21;30;Nulidades;;A
2011;21;4;Nulidades;;A
2011;21;5;Nulidades;;A
2011;23;00;Nulidades;1.0;A
2011;23;11;Nulidades;1.0;A
2011;23;10;Nulidades;1.0;A
2011;23;1;Nulidades;1.0;A
2011;23;22;Nulidades;;A
2011;23;20;Nulidades;;A
2011;23;2;Nulidades;;A
2011;23;3;Nulidades;;A
2011;23;30;Nulidades;;A
2011;23;4;Nulidades;;A
2011;23;5;Nulidades;;A
2011;29;00;Nulidades;9.0;A
2011;29;11;Nulidades;6.0;A
2011;29;10;Nulidades;6.0;A
2011;29;1;Nulidades;6.0;A
2011;29;22;Nulidades;3.0;A
2011;29;20;Nulidades;3.0;A
2011;29;2;Nulidades;;A
2011;29;3;Nulidades;3.0;A
2011;29;30;Nulidades;;A
2011;29;4;Nulidades;;A
2011;29;5;Nulidades;;A
2011;41;00;Nulidades;12.0;A
2011;41;11;Nulidades;5.0;A
2011;41;10;Nulidades;5.0;A
2011;41;1;Nulidades;5.0;A
2011;41;22;Nulidades;7.0;A
2011;41;20;Nulidades;7.0;A
2011;41;2;Nulidades;1.0;A
2011;41;3;Nulidades;6.0;A
2011;41;30;Nulidades;;A
2011;41;4;Nulidades;;A
2011;41;5;Nulidades;;A
2010;C01;00;Nulidades;30.0;A
2010;C01;11;Nulidades;17.0;A
2010;C01;10;Nulidades;17.0;A
2010;C01;1;Nulidades;17.0;A
2010;C01;22;Nulidades;13.0;A
2010;C01;20;Nulidades;13.0;A
2010;C01;2;Nulidades;11.0;A
2010;C01;3;Nulidades;2.0;A
2010;04;00;Nulidades;5.0;A
2010;04;11;Nulidades;5.0;A
2010;04;10;Nulidades;5.0;A
2010;04;1;Nulidades;5.0;A
2010;04;22;Nulidades;;A
2010;04;20;Nulidades;;A
2010;04;2;Nulidades;;A
2010;04;3;Nulidades;;A
2010;11;00;Nulidades;4.0;A
2010;11;11;Nulidades;2.0;A
2010;11;10;Nulidades;2.0;A
2010;11;1;Nulidades;2.0;A
2010;11;22;Nulidades;2.0;A
2010;11;20;Nulidades;2.0;A
2010;11;2;Nulidades;2.0;A
2010;11;3;Nulidades;;A
2010;14;00;Nulidades;1.0;A
2010;14;11;Nulidades;1.0;A
2010;14;10;Nulidades;1.0;A
2010;14;1;Nulidades;1.0;A
2010;14;22;Nulidades;;A
2010;14;20;Nulidades;;A
2010;14;2;Nulidades;;A
2010;14;3;Nulidades;;A
2010;18;00;Nulidades;4.0;A
2010;18;11;Nulidades;4.0;A
2010;18;10;Nulidades;4.0;A
2010;18;1;Nulidades;4.0;A
2010;18;22;Nulidades;;A
2010;18;20;Nulidades;;A
2010;18;2;Nulidades;;A
2010;18;3;Nulidades;;A
2010;21;00;Nulidades;1.0;A
2010;21;11;Nulidades;1.0;A
2010;21;10;Nulidades;1.0;A
2010;21;1;Nulidades;1.0;A
2010;21;22;Nulidades;;A
2010;21;20;Nulidades;;A
2010;21;2;Nulidades;;A
