D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2008;11;05+;Nulidades;;A
2008;14;000;Nulidades;1.0;A
2008;14;0;Nulidades;1.0;A
2008;14;1;Nulidades;;A
2008;14;2;Nulidades;;A
2008;14;3;Nulidades;;A
2008;14;4;Nulidades;;A
2008;14;05+;Nulidades;;A
2008;18;000;Nulidades;;A
2008;18;0;Nulidades;;A
2008;18;1;Nulidades;;A
2008;18;2;Nulidades;;A
2008;18;3;Nulidades;;A
2008;18;4;Nulidades;;A
2008;21;000;Nulidades;2.73817602;A
2008;21;0;Nulidades;2.73817602;A
2008;21;1;Nulidades;;A
2008;21;2;Nulidades;;A
2008;21;3;Nulidades;;A
2008;21;4;Nulidades;;A
2008;21;05+;Nulidades;;A
2008;23;000;Nulidades;;A
2008;23;0;Nulidades;;A
2008;23;1;Nulidades;;A
2008;23;2;Nulidades;;A
2008;23;3;Nulidades;;A
2008;23;4;Nulidades;;A
2008;23;05+;Nulidades;;A
2008;29;000;Nulidades;3.21090136;A
2008;29;0;Nulidades;3.21090136;A
2008;29;1;Nulidades;;A
2008;29;2;Nulidades;;A
2008;29;3;Nulidades;;A
2008;29;4;Nulidades;;A
2008;29;05+;Nulidades;;A
2008;41;000;Nulidades;10.25815476;A
2008;41;0;Nulidades;10.25815476;A
2008;41;1;Nulidades;;A
2008;41;2;Nulidades;;A
2008;41;3;Nulidades;;A
2008;41;4;Nulidades;;A
2008;41;05+;Nulidades;;A
2007;C01;000;Nulidades;23.25;A
2007;C01;0;Nulidades;21.25;A
2007;C01;1;Nulidades;2.0;A
2007;C01;2;Nulidades;;A
2007;C01;3;Nulidades;;A
2007;C01;4;Nulidades;;A
2007;C01;05+;Nulidades;;A
2007;04;000;Nulidades;1.9;A
2007;04;0;Nulidades;1.9;A
2007;04;1;Nulidades;;A
2007;04;2;Nulidades;;A
2007;04;3;Nulidades;;A
2007;04;4;Nulidades;;A
2007;04;05+;Nulidades;;A
2007;11;000;Nulidades;1.0;A
2007;11;0;Nulidades;1.0;A
2007;11;1;Nulidades;;A
2007;11;2;Nulidades;;A
2007;11;3;Nulidades;;A
2007;11;4;Nulidades;;A
2007;11;05+;Nulidades;;A
2007;14;000;Nulidades;3.8;A
2007;14;0;Nulidades;3.8;A
2007;14;1;Nulidades;;A
2007;14;2;Nulidades;;A
2007;14;3;Nulidades;;A
2007;14;4;Nulidades;;A
2007;14;05+;Nulidades;;A
2007;18;000;Nulidades;5.7;A
2007;18;0;Nulidades;5.7;A
2007;18;1;Nulidades;;A
2007;18;2;Nulidades;;A
2007;18;3;Nulidades;;A
2007;18;4;Nulidades;;A
2007;18;05+;Nulidades;;A
2007;21;000;Nulidades;2.85;A
2007;21;0;Nulidades;2.85;A
2007;21;1;Nulidades;;A
2007;21;2;Nulidades;;A
2007;21;3;Nulidades;;A
2007;21;4;Nulidades;;A
2007;21;05+;Nulidades;;A
2007;23;000;Nulidades;;A
2007;23;0;Nulidades;;A
2007;23;1;Nulidades;;A
2007;23;2;Nulidades;;A
2007;23;3;Nulidades;;A
2007;23;4;Nulidades;;A
2007;23;05+;Nulidades;;A
2007;29;000;Nulidades;5.0;A
2007;29;0;Nulidades;4.0;A
2007;29;1;Nulidades;1.0;A
2007;29;2;Nulidades;;A
2007;29;3;Nulidades;;A
2007;29;4;Nulidades;;A
2007;29;05+;Nulidades;;A
2007;41;000;Nulidades;3.0;A
2007;41;0;Nulidades;2.0;A
2007;41;1;Nulidades;1.0;A
2007;41;2;Nulidades;;A
2007;41;3;Nulidades;;A
2007;41;4;Nulidades;;A
2007;41;05+;Nulidades;;A
2006;C01;000;Nulidades;36.42;A
2006;C01;NC;Nulidades;36.42;A
2006;04;000;Nulidades;1.0;A
2006;04;NC;Nulidades;1.0;A
2006;11;000;Nulidades;7.44;A
2006;11;NC;Nulidades;7.44;A
2006;14;000;Nulidades;8.37;A
2006;14;NC;Nulidades;8.37;A
2006;18;000;Nulidades;1.8;A
2006;18;NC;Nulidades;1.8;A
2006;21;000;Nulidades;1.0;A
2006;21;NC;Nulidades;1.0;A
2006;23;000;Nulidades;1.0;A
2006;23;NC;Nulidades;1.0;A
2006;29;000;Nulidades;8.37;A
2006;29;NC;Nulidades;8.37;A
2006;41;000;Nulidades;7.44;A
2006;41;NC;Nulidades;7.44;A
2005;C01;000;Nulidades;37.00000001;A
2005;C01;NC;Nulidades;37.00000001;A
2005;04;000;Nulidades;7.0;A
2005;04;NC;Nulidades;7.0;A
2005;11;000;Nulidades;3.0;A
2005;11;NC;Nulidades;3.0;A
2005;14;000;Nulidades;3.0;A
2005;14;NC;Nulidades;3.0;A
2005;18;000;Nulidades;1.0;A
2005;18;NC;Nulidades;1.0;A
2005;21;000;Nulidades;1.0;A
2005;21;NC;Nulidades;1.0;A
2005;23;000;Nulidades;1.0;A
2005;23;NC;Nulidades;1.0;A
2005;29;000;Nulidades;13.00000001;A
2005;29;NC;Nulidades;13.00000001;A
2005;41;000;Nulidades;8.0;A
2005;41;NC;Nulidades;8.0;A
2004;C01;000;Nulidades;33.000001;A
2004;C01;NC;Nulidades;33.000001;A
2004;04;000;Nulidades;1.0;A
2004;04;NC;Nulidades;1.0;A
2004;11;000;Nulidades;6.0;A
2004;11;NC;Nulidades;6.0;A
2004;14;000;Nulidades;2.0;A
2004;14;NC;Nulidades;2.0;A
2004;18;000;Nulidades;4.0;A
2004;18;NC;Nulidades;4.0;A
2004;21;000;Nulidades;;A
2004;21;NC;Nulidades;;A
2004;23;000;Nulidades;2.0;A
2004;23;NC;Nulidades;2.0;A
2004;29;000;Nulidades;7.0;A
2004;29;NC;Nulidades;7.0;A
2004;41;000;Nulidades;11.000001;A
2004;41;NC;Nulidades;11.000001;A
2003;C01;000;Nulidades;43.0;A
2003;C01;NC;Nulidades;43.0;A
2003;04;000;Nulidades;6.0;A
2003;04;NC;Nulidades;6.0;A
2003;11;000;Nulidades;6.0;A
2003;11;NC;Nulidades;6.0;A
2003;14;000;Nulidades;5.0;A
2003;14;NC;Nulidades;5.0;A
2003;18;000;Nulidades;2.0;A
2003;18;NC;Nulidades;2.0;A
2003;21;000;Nulidades;2.0;A
2003;21;NC;Nulidades;2.0;A
2003;23;000;Nulidades;0.0;A
2003;23;NC;Nulidades;0.0;A
2003;29;000;Nulidades;16.0;A
2003;29;NC;Nulidades;16.0;A
2003;41;000;Nulidades;6.0;A
2003;41;NC;Nulidades;6.0;A
2002;C01;000;Nulidades;29.0;A
2002;C01;NC;Nulidades;29.0;A
2002;04;000;Nulidades;3.0;A
2002;04;NC;Nulidades;3.0;A
2002;11;000;Nulidades;5.0;A
2002;11;NC;Nulidades;5.0;A
2002;14;000;Nulidades;2.0;A
2002;14;NC;Nulidades;2.0;A
2002;18;000;Nulidades;1.0;A
2002;18;NC;Nulidades;1.0;A
2002;21;000;Nulidades;;A
2002;21;NC;Nulidades;;A
2002;23;000;Nulidades;1.0;A
2002;23;NC;Nulidades;1.0;A
2002;29;000;Nulidades;11.0;A
2002;29;NC;Nulidades;11.0;A
2002;41;000;Nulidades;6.0;A
2002;41;NC;Nulidades;6.0;A
2001;C01;000;Nulidades;18.0;A
2001;C01;NC;Nulidades;18.0;A
2001;04;000;Nulidades;3.0;A
2001;04;NC;Nulidades;3.0;A
2001;11;000;Nulidades;4.0;A
2001;11;NC;Nulidades;4.0;A
2001;14;000;Nulidades;4.0;A
2001;14;NC;Nulidades;4.0;A
2001;18;000;Nulidades;4.0;A
2001;18;NC;Nulidades;4.0;A
2001;21;000;Nulidades;;A
2001;21;NC;Nulidades;;A
2001;23;000;Nulidades;;A
2001;23;NC;Nulidades;;A
2001;29;000;Nulidades;2.0;A
2001;29;NC;Nulidades;2.0;A
2001;41;000;Nulidades;1.0;A
2001;41;NC;Nulidades;1.0;A
2000;C01;000;Nulidades;20.0;A
2000;C01;NC;Nulidades;20.0;A
2000;04;000;Nulidades;;A
2000;04;NC;Nulidades;;A
2000;11;000;Nulidades;2.0;A
2000;11;NC;Nulidades;2.0;A
2000;14;000;Nulidades;;A
2000;14;NC;Nulidades;;A
2000;18;000;Nulidades;5.0;A
2000;18;NC;Nulidades;5.0;A
2000;21;000;Nulidades;;A
2000;21;NC;Nulidades;;A
2000;23;000;Nulidades;2.0;A
2000;23;NC;Nulidades;2.0;A
2000;29;000;Nulidades;6.0;A
2000;29;NC;Nulidades;6.0;A
2000;41;000;Nulidades;5.0;A
2000;41;NC;Nulidades;5.0;A
1999;C01;000;Nulidades;16.0;A
1999;C01;NC;Nulidades;16.0;A
1999;04;000;Nulidades;;A
1999;04;NC;Nulidades;;A
1999;11;000;Nulidades;2.0;A
1999;11;NC;Nulidades;2.0;A
1999;14;000;Nulidades;1.0;A
1999;14;NC;Nulidades;1.0;A
1999;18;000;Nulidades;1.0;A
1999;18;NC;Nulidades;1.0;A
1999;21;000;Nulidades;1.0;A
1999;21;NC;Nulidades;1.0;A
1999;23;000;Nulidades;2.0;A
1999;23;NC;Nulidades;2.0;A
1999;29;000;Nulidades;2.0;A
1999;29;NC;Nulidades;2.0;A
1999;41;000;Nulidades;7.0;A
1999;41;NC;Nulidades;7.0;A
1998;C01;000;Nulidades;18.0;A
1998;C01;NC;Nulidades;18.0;A
1998;04;000;Nulidades;;A
1998;04;NC;Nulidades;;A
1998;11;000;Nulidades;1.0;A
1998;11;NC;Nulidades;1.0;A
1998;14;000;Nulidades;;A
1998;14;NC;Nulidades;;A
1998;18;000;Nulidades;3.0;A
1998;18;NC;Nulidades;3.0;A
1998;21;000;Nulidades;1.0;A
1998;21;NC;Nulidades;1.0;A
1998;23;000;Nulidades;1.0;A
1998;23;NC;Nulidades;1.0;A
1998;29;000;Nulidades;5.0;A
1998;29;NC;Nulidades;5.0;A
1998;41;000;Nulidades;7.0;A
1998;41;NC;Nulidades;7.0;A
