D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_SEXOC2_0;INDICATOR;OBS_VALUE;FREQ
2010;C01;00;06;Separaciones;1530.47424568;A
2010;C01;01;00;Separaciones;1530.47424568;A
2010;C01;01;01;Separaciones;;A
2010;C01;01;06;Separaciones;1530.47424568;A
2010;C01;06;00;Separaciones;;A
2010;C01;06;06;Separaciones;;A
2010;04;00;00;Separaciones;67.26164627;A
2010;04;00;01;Separaciones;;A
2010;04;00;06;Separaciones;67.26164627;A
2010;04;01;00;Separaciones;67.26164627;A
2010;04;01;01;Separaciones;;A
2010;04;01;06;Separaciones;67.26164627;A
2010;04;06;00;Separaciones;;A
2010;04;06;06;Separaciones;;A
2010;11;00;00;Separaciones;276.67635717;A
2010;11;00;01;Separaciones;;A
2010;11;00;06;Separaciones;276.67635717;A
2010;11;01;00;Separaciones;276.67635717;A
2010;11;01;01;Separaciones;;A
2010;11;01;06;Separaciones;276.67635717;A
2010;11;06;00;Separaciones;;A
2010;11;06;06;Separaciones;;A
2010;14;00;00;Separaciones;201.9348937;A
2010;14;00;01;Separaciones;;A
2010;14;00;06;Separaciones;201.9348937;A
2010;14;01;00;Separaciones;201.9348937;A
2010;14;01;01;Separaciones;;A
2010;14;01;06;Separaciones;201.9348937;A
2010;14;06;00;Separaciones;;A
2010;14;06;06;Separaciones;;A
2010;18;00;00;Separaciones;185.5777762;A
2010;18;00;06;Separaciones;185.5777762;A
2010;18;01;00;Separaciones;185.5777762;A
2010;18;01;06;Separaciones;185.5777762;A
2010;21;00;00;Separaciones;67.9660588;A
2010;21;00;01;Separaciones;;A
2010;21;00;06;Separaciones;67.9660588;A
2010;21;01;00;Separaciones;67.9660588;A
2010;21;01;01;Separaciones;;A
2010;21;01;06;Separaciones;67.9660588;A
2010;23;00;00;Separaciones;120.14646873;A
2010;23;00;06;Separaciones;120.14646873;A
2010;23;01;00;Separaciones;120.14646873;A
2010;23;01;06;Separaciones;120.14646873;A
2010;23;06;00;Separaciones;;A
2010;23;06;06;Separaciones;;A
2010;29;00;00;Separaciones;269.07493748;A
2010;29;00;01;Separaciones;;A
2010;29;00;06;Separaciones;269.07493748;A
2010;29;01;00;Separaciones;269.07493748;A
2010;29;01;01;Separaciones;;A
2010;29;01;06;Separaciones;269.07493748;A
2010;29;06;00;Separaciones;;A
2010;29;06;06;Separaciones;;A
2010;41;00;00;Separaciones;341.83610733;A
2010;41;00;01;Separaciones;;A
2010;41;00;06;Separaciones;341.83610733;A
2010;41;01;00;Separaciones;341.83610733;A
2010;41;01;01;Separaciones;;A
2010;41;01;06;Separaciones;341.83610733;A
2010;41;06;00;Separaciones;;A
2010;41;06;06;Separaciones;;A
2009;C01;00;00;Separaciones;1592.640000016;A
2009;C01;00;01;Separaciones;2.0;A
2009;C01;00;06;Separaciones;1590.640000016;A
2009;C01;01;00;Separaciones;1592.640000016;A
2009;C01;01;01;Separaciones;2.0;A
2009;C01;01;06;Separaciones;1590.640000016;A
2009;C01;06;00;Separaciones;;A
2009;C01;06;06;Separaciones;;A
2009;04;00;00;Separaciones;82.4700000021;A
2009;04;00;06;Separaciones;82.4700000021;A
2009;04;01;00;Separaciones;82.4700000021;A
2009;04;01;06;Separaciones;82.4700000021;A
2009;11;00;00;Separaciones;275.3500000001;A
2009;11;00;01;Separaciones;;A
2009;11;00;06;Separaciones;275.3500000001;A
2009;11;01;00;Separaciones;275.3500000001;A
2009;11;01;01;Separaciones;;A
2009;11;01;06;Separaciones;275.3500000001;A
2009;11;06;00;Separaciones;;A
2009;11;06;06;Separaciones;;A
2009;14;00;00;Separaciones;191.580000002;A
2009;14;00;06;Separaciones;191.580000002;A
2009;14;01;00;Separaciones;191.580000002;A
2009;14;01;06;Separaciones;191.580000002;A
2009;18;00;00;Separaciones;187.1600000002;A
2009;18;00;06;Separaciones;187.1600000002;A
2009;18;01;00;Separaciones;187.1600000002;A
2009;18;01;06;Separaciones;187.1600000002;A
2009;21;00;00;Separaciones;80.0000000014;A
2009;21;00;06;Separaciones;80.0000000014;A
2009;21;01;00;Separaciones;80.0000000014;A
2009;21;01;06;Separaciones;80.0000000014;A
2009;23;00;00;Separaciones;140.120000003;A
2009;23;00;01;Separaciones;;A
2009;23;00;06;Separaciones;140.120000003;A
2009;23;01;00;Separaciones;140.120000003;A
2009;23;01;01;Separaciones;;A
2009;23;01;06;Separaciones;140.120000003;A
2009;29;00;00;Separaciones;262.8999999998;A
2009;29;00;01;Separaciones;1.0;A
2009;29;00;06;Separaciones;261.8999999998;A
2009;29;01;00;Separaciones;262.8999999998;A
2009;29;01;01;Separaciones;1.0;A
2009;29;01;06;Separaciones;261.8999999998;A
2009;29;06;00;Separaciones;;A
2009;29;06;06;Separaciones;;A
2009;41;00;00;Separaciones;373.0600000074;A
2009;41;00;01;Separaciones;1.0;A
2009;41;00;06;Separaciones;372.0600000074;A
2009;41;01;00;Separaciones;373.0600000074;A
2009;41;01;01;Separaciones;1.0;A
2009;41;01;06;Separaciones;372.0600000074;A
2009;41;06;00;Separaciones;;A
2009;41;06;06;Separaciones;;A
2008;C01;00;00;Separaciones;1692.7371674121;A
2008;C01;00;01;Separaciones;;A
2008;C01;00;06;Separaciones;1692.7371674121;A
2008;C01;01;00;Separaciones;1692.7371674121;A
2008;C01;01;01;Separaciones;;A
2008;C01;01;06;Separaciones;1692.7371674121;A
2008;C01;06;00;Separaciones;;A
2008;C01;06;06;Separaciones;;A
2008;04;00;00;Separaciones;96.2877203913;A
2008;04;00;06;Separaciones;96.2877203913;A
2008;04;01;00;Separaciones;96.2877203913;A
2008;04;01;06;Separaciones;96.2877203913;A
2008;11;00;00;Separaciones;285.8106521385;A
2008;11;00;01;Separaciones;;A
2008;11;00;06;Separaciones;285.8106521385;A
2008;11;01;00;Separaciones;285.8106521385;A
2008;11;01;01;Separaciones;;A
2008;11;01;06;Separaciones;285.8106521385;A
2008;11;06;00;Separaciones;;A
2008;11;06;06;Separaciones;;A
2008;14;00;00;Separaciones;227.038028358;A
2008;14;00;06;Separaciones;227.038028358;A
2008;14;01;00;Separaciones;227.038028358;A
2008;14;01;06;Separaciones;227.038028358;A
2008;18;00;00;Separaciones;182.40095509;A
2008;18;00;06;Separaciones;182.40095509;A
2008;18;01;00;Separaciones;182.40095509;A
2008;18;01;06;Separaciones;182.40095509;A
2008;21;00;00;Separaciones;100.3696713296;A
2008;21;00;06;Separaciones;100.3696713296;A
2008;21;01;00;Separaciones;100.3696713296;A
2008;21;01;06;Separaciones;100.3696713296;A
2008;23;00;00;Separaciones;135.4196187528;A
2008;23;00;06;Separaciones;135.4196187528;A
2008;23;01;00;Separaciones;135.4196187528;A
2008;23;01;06;Separaciones;135.4196187528;A
2008;23;06;00;Separaciones;;A
2008;23;06;06;Separaciones;;A
2008;29;00;00;Separaciones;266.3862143614;A
2008;29;00;01;Separaciones;;A
2008;29;00;06;Separaciones;266.3862143614;A
2008;29;01;00;Separaciones;266.3862143614;A
2008;29;01;01;Separaciones;;A
2008;29;01;06;Separaciones;266.3862143614;A
2008;29;06;00;Separaciones;;A
2008;29;06;06;Separaciones;;A
2008;41;00;00;Separaciones;399.0243069905;A
2008;41;00;06;Separaciones;399.0243069905;A
2008;41;01;00;Separaciones;399.0243069905;A
2008;41;01;06;Separaciones;399.0243069905;A
2007;C01;00;00;Separaciones;2252.190000142;A
2007;C01;00;01;Separaciones;;A
2007;C01;00;06;Separaciones;2252.190000142;A
2007;C01;01;00;Separaciones;2252.190000142;A
2007;C01;01;01;Separaciones;;A
2007;C01;01;06;Separaciones;2252.190000142;A
2007;C01;06;00;Separaciones;;A
2007;C01;06;06;Separaciones;;A
2007;04;00;00;Separaciones;121.410000006;A
2007;04;00;06;Separaciones;121.410000006;A
2007;04;01;00;Separaciones;121.410000006;A
2007;04;01;06;Separaciones;121.410000006;A
2007;11;00;00;Separaciones;345.03999999;A
2007;11;00;01;Separaciones;;A
2007;11;00;06;Separaciones;345.03999999;A
2007;11;01;00;Separaciones;345.03999999;A
2007;11;01;01;Separaciones;;A
2007;11;01;06;Separaciones;345.03999999;A
2007;14;00;00;Separaciones;269.900000005;A
2007;14;00;06;Separaciones;269.900000005;A
2007;14;01;00;Separaciones;269.900000005;A
2007;14;01;06;Separaciones;269.900000005;A
2007;18;00;00;Separaciones;229.899999993;A
2007;18;00;06;Separaciones;229.899999993;A
2007;18;01;00;Separaciones;229.899999993;A
2007;18;01;06;Separaciones;229.899999993;A
2007;21;00;00;Separaciones;120.089999991;A
2007;21;00;06;Separaciones;120.089999991;A
2007;21;01;00;Separaciones;120.089999991;A
2007;21;01;06;Separaciones;120.089999991;A
2007;23;00;00;Separaciones;213.10999998;A
2007;23;00;06;Separaciones;213.10999998;A
2007;23;01;00;Separaciones;213.10999998;A
2007;23;01;06;Separaciones;213.10999998;A
2007;29;00;00;Separaciones;424.9200001;A
2007;29;00;01;Separaciones;;A
2007;29;00;06;Separaciones;424.9200001;A
2007;29;01;00;Separaciones;424.9200001;A
2007;29;01;01;Separaciones;;A
2007;29;01;06;Separaciones;424.9200001;A
2007;29;06;00;Separaciones;;A
2007;29;06;06;Separaciones;;A
2007;41;00;00;Separaciones;527.820000077;A
2007;41;00;01;Separaciones;;A
2007;41;00;06;Separaciones;527.820000077;A
2007;41;01;00;Separaciones;527.820000077;A
2007;41;01;01;Separaciones;;A
2007;41;01;06;Separaciones;527.820000077;A
2006;C01;00;00;Separaciones;4085.709783;A
2006;C01;00;06;Separaciones;4085.709783;A
2006;C01;01;00;Separaciones;4085.709783;A
2006;C01;01;06;Separaciones;4085.709783;A
2006;04;00;00;Separaciones;267.840027;A
2006;04;00;06;Separaciones;267.840027;A
2006;04;01;00;Separaciones;267.840027;A
2006;04;01;06;Separaciones;267.840027;A
2006;11;00;00;Separaciones;640.770013;A
2006;11;00;06;Separaciones;640.770013;A
2006;11;01;00;Separaciones;640.770013;A
2006;11;01;06;Separaciones;640.770013;A
2006;14;00;00;Separaciones;451.979978;A
2006;14;00;06;Separaciones;451.979978;A
2006;14;01;00;Separaciones;451.979978;A
2006;14;01;06;Separaciones;451.979978;A
2006;18;00;00;Separaciones;537.299946;A
2006;18;00;06;Separaciones;537.299946;A
2006;18;01;00;Separaciones;537.299946;A
2006;18;01;06;Separaciones;537.299946;A
2006;21;00;00;Separaciones;286.899984;A
2006;21;00;06;Separaciones;286.899984;A
2006;21;01;00;Separaciones;286.899984;A
2006;21;01;06;Separaciones;286.899984;A
2006;23;00;00;Separaciones;326.429937;A
2006;23;00;06;Separaciones;326.429937;A
2006;23;01;00;Separaciones;326.429937;A
2006;23;01;06;Separaciones;326.429937;A
2006;29;00;00;Separaciones;657.509904;A
2006;29;00;06;Separaciones;657.509904;A
2006;29;01;00;Separaciones;657.509904;A
2006;29;01;06;Separaciones;657.509904;A
2006;41;00;00;Separaciones;916.979994;A
2006;41;00;06;Separaciones;916.979994;A
2006;41;01;00;Separaciones;916.979994;A
2006;41;01;06;Separaciones;916.979994;A
2005;C01;00;00;Separaciones;11613.00000646;A
2005;C01;00;06;Separaciones;11613.00000646;A
2005;C01;01;00;Separaciones;11613.00000646;A
2005;C01;01;06;Separaciones;11613.00000646;A
2005;04;00;00;Separaciones;808.99999851;A
2005;04;00;06;Separaciones;808.99999851;A
2005;04;01;00;Separaciones;808.99999851;A
2005;04;01;06;Separaciones;808.99999851;A
2005;11;00;00;Separaciones;1853.00000467;A
2005;11;00;06;Separaciones;1853.00000467;A
2005;11;01;00;Separaciones;1853.00000467;A
2005;11;01;06;Separaciones;1853.00000467;A
2005;14;00;00;Separaciones;1087.99999705;A
2005;14;00;06;Separaciones;1087.99999705;A
2005;14;01;00;Separaciones;1087.99999705;A
2005;14;01;06;Separaciones;1087.99999705;A
2005;18;00;00;Separaciones;1255.99999686;A
2005;18;00;06;Separaciones;1255.99999686;A
2005;18;01;00;Separaciones;1255.99999686;A
2005;18;01;06;Separaciones;1255.99999686;A
2005;21;00;00;Separaciones;779.00000184;A
2005;21;00;06;Separaciones;779.00000184;A
2005;21;01;00;Separaciones;779.00000184;A
2005;21;01;06;Separaciones;779.00000184;A
2005;23;00;00;Separaciones;816.99999969;A
2005;23;00;06;Separaciones;816.99999969;A
2005;23;01;00;Separaciones;816.99999969;A
2005;23;01;06;Separaciones;816.99999969;A
2005;29;00;00;Separaciones;2263.00000248;A
2005;29;00;06;Separaciones;2263.00000248;A
2005;29;01;00;Separaciones;2263.00000248;A
2005;29;01;06;Separaciones;2263.00000248;A
2005;41;00;00;Separaciones;2748.00000536;A
2005;41;00;06;Separaciones;2748.00000536;A
2005;41;01;00;Separaciones;2748.00000536;A
2005;41;01;06;Separaciones;2748.00000536;A
2004;C01;00;00;Separaciones;14276.001079;A
2004;C01;00;06;Separaciones;14276.001079;A
2004;C01;01;00;Separaciones;14276.001079;A
2004;C01;01;06;Separaciones;14276.001079;A
2004;04;00;00;Separaciones;1112.00024;A
2004;04;00;06;Separaciones;1112.00024;A
2004;04;01;00;Separaciones;1112.00024;A
2004;04;01;06;Separaciones;1112.00024;A
2004;11;00;00;Separaciones;2093.000459;A
2004;11;00;06;Separaciones;2093.000459;A
2004;11;01;00;Separaciones;2093.000459;A
2004;11;01;06;Separaciones;2093.000459;A
2004;14;00;00;Separaciones;1267.00032;A
2004;14;00;06;Separaciones;1267.00032;A
2004;14;01;00;Separaciones;1267.00032;A
2004;14;01;06;Separaciones;1267.00032;A
2004;18;00;00;Separaciones;1612.9995;A
2004;18;00;06;Separaciones;1612.9995;A
2004;18;01;00;Separaciones;1612.9995;A
2004;18;01;06;Separaciones;1612.9995;A
2004;21;00;00;Separaciones;935.999804;A
2004;21;00;06;Separaciones;935.999804;A
2004;21;01;00;Separaciones;935.999804;A
2004;21;01;06;Separaciones;935.999804;A
2004;23;00;00;Separaciones;895.000176;A
2004;23;00;06;Separaciones;895.000176;A
2004;23;01;00;Separaciones;895.000176;A
2004;23;01;06;Separaciones;895.000176;A
2004;29;00;00;Separaciones;2906.000692;A
2004;29;00;06;Separaciones;2906.000692;A
2004;29;01;00;Separaciones;2906.000692;A
2004;29;01;06;Separaciones;2906.000692;A
2004;41;00;00;Separaciones;3453.999888;A
2004;41;00;06;Separaciones;3453.999888;A
2004;41;01;00;Separaciones;3453.999888;A
2004;41;01;06;Separaciones;3453.999888;A
2003;C01;00;00;Separaciones;12967.001106;A
2003;C01;00;06;Separaciones;12967.001106;A
2003;C01;01;00;Separaciones;12967.001106;A
2003;C01;01;06;Separaciones;12967.001106;A
2003;04;00;00;Separaciones;910.999995;A
2003;04;00;06;Separaciones;910.999995;A
2003;04;01;00;Separaciones;910.999995;A
2003;04;01;06;Separaciones;910.999995;A
2003;11;00;00;Separaciones;1905.00024;A
2003;11;00;06;Separaciones;1905.00024;A
2003;11;01;00;Separaciones;1905.00024;A
2003;11;01;06;Separaciones;1905.00024;A
2003;14;00;00;Separaciones;1177.00044;A
2003;14;00;06;Separaciones;1177.00044;A
2003;14;01;00;Separaciones;1177.00044;A
2003;14;01;06;Separaciones;1177.00044;A
2003;18;00;00;Separaciones;1573.999476;A
2003;18;00;06;Separaciones;1573.999476;A
2003;18;01;00;Separaciones;1573.999476;A
2003;18;01;06;Separaciones;1573.999476;A
2003;21;00;00;Separaciones;761.00001;A
2003;21;00;06;Separaciones;761.00001;A
2003;21;01;00;Separaciones;761.00001;A
2003;21;01;06;Separaciones;761.00001;A
2003;23;00;00;Separaciones;810.000224;A
2003;23;00;06;Separaciones;810.000224;A
2003;23;01;00;Separaciones;810.000224;A
2003;23;01;06;Separaciones;810.000224;A
2003;29;00;00;Separaciones;2759.000618;A
2003;29;00;06;Separaciones;2759.000618;A
2003;29;01;00;Separaciones;2759.000618;A
2003;29;01;06;Separaciones;2759.000618;A
2003;41;00;00;Separaciones;3070.000103;A
2003;41;00;06;Separaciones;3070.000103;A
2003;41;01;00;Separaciones;3070.000103;A
2003;41;01;06;Separaciones;3070.000103;A
2002;C01;00;00;Separaciones;12611.000178;A
2002;C01;00;06;Separaciones;12611.000178;A
2002;C01;01;00;Separaciones;12611.000178;A
2002;C01;01;06;Separaciones;12611.000178;A
2002;04;00;00;Separaciones;1013.99996;A
2002;04;00;06;Separaciones;1013.99996;A
2002;04;01;00;Separaciones;1013.99996;A
2002;04;01;06;Separaciones;1013.99996;A
2002;11;00;00;Separaciones;1800.000576;A
2002;11;00;06;Separaciones;1800.000576;A
2002;11;01;00;Separaciones;1800.000576;A
2002;11;01;06;Separaciones;1800.000576;A
2002;14;00;00;Separaciones;1117.999998;A
2002;14;00;06;Separaciones;1117.999998;A
2002;14;01;00;Separaciones;1117.999998;A
2002;14;01;06;Separaciones;1117.999998;A
2002;18;00;00;Separaciones;1362.000035;A
2002;18;00;06;Separaciones;1362.000035;A
2002;18;01;00;Separaciones;1362.000035;A
2002;18;01;06;Separaciones;1362.000035;A
2002;21;00;00;Separaciones;693.999885;A
2002;21;00;06;Separaciones;693.999885;A
2002;21;01;00;Separaciones;693.999885;A
2002;21;01;06;Separaciones;693.999885;A
2002;23;00;00;Separaciones;793.999797;A
2002;23;00;06;Separaciones;793.999797;A
2002;23;01;00;Separaciones;793.999797;A
2002;23;01;06;Separaciones;793.999797;A
2002;29;00;00;Separaciones;2621.999218;A
2002;29;00;06;Separaciones;2621.999218;A
2002;29;01;00;Separaciones;2621.999218;A
2002;29;01;06;Separaciones;2621.999218;A
2002;41;00;00;Separaciones;3207.000709;A
2002;41;00;06;Separaciones;3207.000709;A
2002;41;01;00;Separaciones;3207.000709;A
2002;41;01;06;Separaciones;3207.000709;A
2001;C01;00;00;Separaciones;10770.998593;A
2001;C01;00;06;Separaciones;10770.998593;A
2001;C01;01;00;Separaciones;10770.998593;A
2001;C01;01;06;Separaciones;10770.998593;A
2001;04;00;00;Separaciones;733.999794;A
2001;04;00;06;Separaciones;733.999794;A
2001;04;01;00;Separaciones;733.999794;A
2001;04;01;06;Separaciones;733.999794;A
2001;11;00;00;Separaciones;1631.99998;A
2001;11;00;06;Separaciones;1631.99998;A
2001;11;01;00;Separaciones;1631.99998;A
2001;11;01;06;Separaciones;1631.99998;A
2001;14;00;00;Separaciones;1051.99975;A
2001;14;00;06;Separaciones;1051.99975;A
2001;14;01;00;Separaciones;1051.99975;A
2001;14;01;06;Separaciones;1051.99975;A
2001;18;00;00;Separaciones;1143.999663;A
2001;18;00;06;Separaciones;1143.999663;A
2001;18;01;00;Separaciones;1143.999663;A
2001;18;01;06;Separaciones;1143.999663;A
2001;21;00;00;Separaciones;718.99982;A
2001;21;00;06;Separaciones;718.99982;A
2001;21;01;00;Separaciones;718.99982;A
2001;21;01;06;Separaciones;718.99982;A
2001;23;00;00;Separaciones;708.0;A
2001;23;00;06;Separaciones;708.0;A
2001;23;01;00;Separaciones;708.0;A
2001;23;01;06;Separaciones;708.0;A
2001;29;00;00;Separaciones;2181.999582;A
2001;29;00;06;Separaciones;2181.999582;A
2001;29;01;00;Separaciones;2181.999582;A
2001;29;01;06;Separaciones;2181.999582;A
2001;41;00;00;Separaciones;2600.000004;A
2001;41;00;06;Separaciones;2600.000004;A
2001;41;01;00;Separaciones;2600.000004;A
2001;41;01;06;Separaciones;2600.000004;A
2000;C01;00;00;Separaciones;10759.000045;A
2000;C01;00;06;Separaciones;10759.000045;A
2000;C01;01;00;Separaciones;10759.000045;A
2000;C01;01;06;Separaciones;10759.000045;A
2000;04;00;00;Separaciones;759.000089;A
2000;04;00;06;Separaciones;759.000089;A
2000;04;01;00;Separaciones;759.000089;A
2000;04;01;06;Separaciones;759.000089;A
2000;11;00;00;Separaciones;1694.00028;A
2000;11;00;06;Separaciones;1694.00028;A
2000;11;01;00;Separaciones;1694.00028;A
2000;11;01;06;Separaciones;1694.00028;A
2000;14;00;00;Separaciones;904.999872;A
2000;14;00;06;Separaciones;904.999872;A
2000;14;01;00;Separaciones;904.999872;A
2000;14;01;06;Separaciones;904.999872;A
2000;18;00;00;Separaciones;1188.000051;A
2000;18;00;06;Separaciones;1188.000051;A
2000;18;01;00;Separaciones;1188.000051;A
2000;18;01;06;Separaciones;1188.000051;A
2000;21;00;00;Separaciones;655.000038;A
2000;21;00;06;Separaciones;655.000038;A
2000;21;01;00;Separaciones;655.000038;A
2000;21;01;06;Separaciones;655.000038;A
2000;23;00;00;Separaciones;667.000116;A
2000;23;00;06;Separaciones;667.000116;A
2000;23;01;00;Separaciones;667.000116;A
2000;23;01;06;Separaciones;667.000116;A
2000;29;00;00;Separaciones;2343.999334;A
2000;29;00;06;Separaciones;2343.999334;A
2000;29;01;00;Separaciones;2343.999334;A
2000;29;01;06;Separaciones;2343.999334;A
2000;41;00;00;Separaciones;2547.000265;A
2000;41;00;06;Separaciones;2547.000265;A
2000;41;01;00;Separaciones;2547.000265;A
2000;41;01;06;Separaciones;2547.000265;A
1999;C01;00;00;Separaciones;9376.389167;A
1999;C01;00;06;Separaciones;9376.389167;A
1999;C01;01;00;Separaciones;9376.389167;A
1999;C01;01;06;Separaciones;9376.389167;A
1999;04;00;00;Separaciones;638.000217;A
1999;04;00;06;Separaciones;638.000217;A
1999;04;01;00;Separaciones;638.000217;A
1999;04;01;06;Separaciones;638.000217;A
1999;11;00;00;Separaciones;1402.999689;A
1999;11;00;06;Separaciones;1402.999689;A
1999;11;01;00;Separaciones;1402.999689;A
1999;11;01;06;Separaciones;1402.999689;A
1999;14;00;00;Separaciones;865.999735;A
1999;14;00;06;Separaciones;865.999735;A
1999;14;01;00;Separaciones;865.999735;A
1999;14;01;06;Separaciones;865.999735;A
1999;18;00;00;Separaciones;1033.000086;A
1999;18;00;06;Separaciones;1033.000086;A
1999;18;01;00;Separaciones;1033.000086;A
1999;18;01;06;Separaciones;1033.000086;A
1999;21;00;00;Separaciones;549.999954;A
1999;21;00;06;Separaciones;549.999954;A
1999;21;01;00;Separaciones;549.999954;A
1999;21;01;06;Separaciones;549.999954;A
1999;23;00;00;Separaciones;601.0002;A
1999;23;00;06;Separaciones;601.0002;A
1999;23;01;00;Separaciones;601.0002;A
1999;23;01;06;Separaciones;601.0002;A
1999;29;00;00;Separaciones;2020.999806;A
1999;29;00;06;Separaciones;2020.999806;A
1999;29;01;00;Separaciones;2020.999806;A
1999;29;01;06;Separaciones;2020.999806;A
1999;41;00;00;Separaciones;2264.38948;A
1999;41;00;06;Separaciones;2264.38948;A
1999;41;01;00;Separaciones;2264.38948;A
1999;41;01;06;Separaciones;2264.38948;A
1998;C01;00;00;Separaciones;9329.556592;A
1998;C01;00;06;Separaciones;9329.556592;A
1998;C01;01;00;Separaciones;9329.556592;A
1998;C01;01;06;Separaciones;9329.556592;A
1998;04;00;00;Separaciones;673.999758;A
1998;04;00;06;Separaciones;673.999758;A
1998;04;01;00;Separaciones;673.999758;A
1998;04;01;06;Separaciones;673.999758;A
1998;11;00;00;Separaciones;1387.9998;A
1998;11;00;06;Separaciones;1387.9998;A
1998;11;01;00;Separaciones;1387.9998;A
1998;11;01;06;Separaciones;1387.9998;A
1998;14;00;00;Separaciones;894.99984;A
1998;14;00;06;Separaciones;894.99984;A
1998;14;01;00;Separaciones;894.99984;A
1998;14;01;06;Separaciones;894.99984;A
1998;18;00;00;Separaciones;945.99972;A
1998;18;00;06;Separaciones;945.99972;A
1998;18;01;00;Separaciones;945.99972;A
1998;18;01;06;Separaciones;945.99972;A
1998;21;00;00;Separaciones;570.000144;A
1998;21;00;06;Separaciones;570.000144;A
1998;21;01;00;Separaciones;570.000144;A
1998;21;01;06;Separaciones;570.000144;A
1998;23;00;00;Separaciones;594.000154;A
1998;23;00;06;Separaciones;594.000154;A
1998;23;01;00;Separaciones;594.000154;A
1998;23;01;06;Separaciones;594.000154;A
1998;29;00;00;Separaciones;1871.99972;A
1998;29;00;06;Separaciones;1871.99972;A
1998;29;01;00;Separaciones;1871.99972;A
1998;29;01;06;Separaciones;1871.99972;A
1998;41;00;00;Separaciones;2390.557456;A
1998;41;00;06;Separaciones;2390.557456;A
1998;41;01;00;Separaciones;2390.557456;A
1998;41;01;06;Separaciones;2390.557456;A
2020;C01;00;00;Nulidades;5.05742;A
2020;C01;00;01;Nulidades;;A
2020;C01;00;06;Nulidades;5.05742;A
2020;C01;01;00;Nulidades;5.05742;A
2020;C01;01;01;Nulidades;;A
2020;C01;01;06;Nulidades;5.05742;A
2020;C01;06;00;Nulidades;;A
2020;C01;06;06;Nulidades;;A
2020;04;00;00;Nulidades;2.13486;A
2020;04;00;01;Nulidades;;A
2020;04;00;06;Nulidades;2.13486;A
2020;04;01;00;Nulidades;2.13486;A
2020;04;01;01;Nulidades;;A
2020;04;01;06;Nulidades;2.13486;A
2020;04;06;00;Nulidades;;A
2020;04;06;06;Nulidades;;A
2020;11;00;00;Nulidades;;A
2020;11;00;01;Nulidades;;A
2020;11;00;06;Nulidades;;A
2020;11;01;00;Nulidades;;A
2020;11;01;01;Nulidades;;A
2020;11;01;06;Nulidades;;A
2020;11;06;00;Nulidades;;A
2020;11;06;06;Nulidades;;A
2020;14;00;00;Nulidades;;A
2020;14;00;01;Nulidades;;A
2020;14;00;06;Nulidades;;A
2020;14;01;00;Nulidades;;A
2020;14;01;01;Nulidades;;A
2020;14;01;06;Nulidades;;A
2020;14;06;00;Nulidades;;A
2020;14;06;06;Nulidades;;A
2020;18;00;00;Nulidades;;A
2020;18;00;06;Nulidades;;A
2020;18;01;00;Nulidades;;A
2020;18;01;06;Nulidades;;A
2020;18;06;00;Nulidades;;A
2020;18;06;06;Nulidades;;A
2020;21;00;00;Nulidades;;A
2020;21;00;01;Nulidades;;A
2020;21;00;06;Nulidades;;A
2020;21;01;00;Nulidades;;A
2020;21;01;01;Nulidades;;A
2020;21;01;06;Nulidades;;A
2020;21;06;00;Nulidades;;A
2020;21;06;06;Nulidades;;A
2020;23;00;00;Nulidades;2.92256;A
2020;23;00;01;Nulidades;;A
2020;23;00;06;Nulidades;2.92256;A
2020;23;01;00;Nulidades;2.92256;A
2020;23;01;01;Nulidades;;A
2020;23;01;06;Nulidades;2.92256;A
2020;23;06;00;Nulidades;;A
2020;23;06;06;Nulidades;;A
2020;29;00;00;Nulidades;;A
2020;29;00;01;Nulidades;;A
2020;29;00;06;Nulidades;;A
2020;29;01;00;Nulidades;;A
2020;29;01;01;Nulidades;;A
2020;29;01;06;Nulidades;;A
2020;29;06;00;Nulidades;;A
2020;29;06;06;Nulidades;;A
2020;41;00;00;Nulidades;;A
2020;41;00;01;Nulidades;;A
2020;41;00;06;Nulidades;;A
2020;41;01;00;Nulidades;;A
2020;41;01;01;Nulidades;;A
2020;41;01;06;Nulidades;;A
2020;41;06;00;Nulidades;;A
2020;41;06;06;Nulidades;;A
2019;C01;00;00;Nulidades;13.00912;A
2019;C01;00;01;Nulidades;;A
2019;C01;00;06;Nulidades;13.00912;A
2019;C01;01;00;Nulidades;13.00912;A
2019;C01;01;01;Nulidades;;A
2019;C01;01;06;Nulidades;13.00912;A
2019;C01;06;00;Nulidades;;A
2019;C01;06;06;Nulidades;;A
2019;04;00;00;Nulidades;;A
2019;04;00;01;Nulidades;;A
2019;04;00;06;Nulidades;;A
2019;04;01;00;Nulidades;;A
2019;04;01;01;Nulidades;;A
2019;04;01;06;Nulidades;;A
2019;11;00;00;Nulidades;6.54042;A
2019;11;00;01;Nulidades;;A
2019;11;00;06;Nulidades;6.54042;A
2019;11;01;00;Nulidades;6.54042;A
2019;11;01;01;Nulidades;;A
2019;11;01;06;Nulidades;6.54042;A
2019;11;06;00;Nulidades;;A
2019;11;06;06;Nulidades;;A
2019;14;00;00;Nulidades;;A
2019;14;00;01;Nulidades;;A
2019;14;00;06;Nulidades;;A
2019;14;01;00;Nulidades;;A
2019;14;01;01;Nulidades;;A
2019;14;01;06;Nulidades;;A
